State ,Port,Country,AM24_INR,AM24_USD
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BANGLADESH PR,4280855,51818
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BELARUS,363068,4384
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BELGIUM,3847707,46445
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BOLIVIA,10091435,121947
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BOSNIA-HRZGOVIN,2169180,26404
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BOTSWANA,10,0
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BRAZIL,15562210,187914
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BULGARIA,771058,9335
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,BURUNDI,53528,643
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,CAMBODIA,16,0
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,CANADA,349208305,4221283
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,CHILE,5224877,63101
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,CHINA P RP,22026329,266343
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,COLOMBIA,1317427,15902
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,COOK IS,80596,968
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,COSTA RICA,1301170,15723
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,COTE D' IVOIRE,544993,6542
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,CROATIA,132690,1597
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,CYPRUS,6639328,79991
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,CZECH REPUBLIC,46451,563
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,DENMARK,271807,3287
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,DOMINIC REP,325976,3968
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,ECUADOR,2243946,26992
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,EGYPT A RP,3708390,44971
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,EL SALVADOR,90091,1086
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,ESTONIA,50317,610
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,FAROE IS.,2525,30
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,FINLAND,60997,737
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,FRANCE,32690972,395780
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,GEORGIA,1644470,19985
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,GERMANY,213575394,2578414
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,GREECE,3689103,44677
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,GUAM,6135,75
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,GUATEMALA,1778619,21385
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,GUINEA,26133,315
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,HONDURAS,834196,10022
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,HONG KONG,471530,5685
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,HUNGARY,2483009,29838
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,INDONESIA,7616899,92103
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,IRAQ,991247,11900
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,IRELAND,2179661,26356
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,ISRAEL,27971084,337429
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,ITALY,19894247,240254
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,JAPAN,6887074,83192
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,JORDAN,390148,4747
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,KAZAKHSTAN,2052601,24748
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,KENYA,1022325,12459
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,KOREA DP RP,18677,224
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,KOREA RP,24158242,291018
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,KUWAIT,9873,120
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,LATVIA,62244,756
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,LEBANON,1030562,12416
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,LITHUANIA,704005,8518
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MALAYSIA,9621609,116285
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MALDIVES,353496,4244
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MALI,76556,921
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MALTA,54960,666
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MAURITIUS,290082,3523
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MEXICO,16279727,197568
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MONGOLIA,354105,4251
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MONTENEGRO,250,3
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MOROCCO,1063453,12827
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,MYANMAR,990767,11894
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,N. MARIANA IS.,350,4
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,NEPAL,277296,3345
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,NETHERLAND,19079042,231619
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,NEW ZEALAND,28126677,339584
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,NICARAGUA,186521,2240
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,NIGERIA,1101832,13296
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,NORWAY,47106,569
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,OMAN,2925437,35574
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,PANAMA REPUBLIC,612399,7403
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,PAPUA N GNA,86448,1044
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,PARAGUAY,778080,9400
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,PERU,3267207,39419
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,PHILIPPINES,1703183,20613
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,POLAND,23565085,283956
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,PORTUGAL,6306989,76104
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,PUERTO RICO,1988,24
GUJARAT,MEGA IT SEZ GIDC GANDHINAGAR,QATAR,6862116,83609
